View on LinkedIn,https://www.linkedin.com/company/gomodern/
Patrick Guilbride,https://www.crunchbase.com/person/patrick-guilbride
support@gomodern.co,
Rhythm Software,https://www.crunchbase.com/organization/rhythm-software
—,
View on LinkedIn,https://www.linkedin.com/company/rhythmsoftware/
"Andrew Ryan, Jim Catts",
info@rhythmsoftware.com,
Copilot,https://www.crunchbase.com/organization/copilot-b68d
"Copilot is an intelligent knowledge management and delivery system built for customer-facing teams. 70% of content and collateral built by sales enablement or product marketing goes unused today. That's because content management systems aren't focused on adoption by and delivery to end users. At Copilot, we have an industry-leading content management and delivery solution that helps deliver content effectively to sales and other customer-facing professionals. Our differentiators: a) we deliver content to reps as a part of their workflow, and b) we use conversational cues on Zoom calls to suggest content to reps in real-time. Copilot supports several kinds of content, including: case studies, customer stories, competitive battle cards, playbooks, persona-based discovery checklists, call scripts, marketing collateral, product sheets and more.",
View on LinkedIn,https://www.linkedin.com/company/67215363/
"Andrew Zhou, Rohan Sampath",
hello@copilotup.com,
DocSales,https://www.crunchbase.com/organization/docs-sales
"DocSales is a B2B company that allows users to generate proposals and contracts through customer relationship management. They offer integrating the sales document creation process with the CRM, reducing errors.",
View on LinkedIn,https://www.linkedin.com/company/docsales
Mauricio Kigiela,https://www.crunchbase.com/person/mauricio-kigiela
help@docsales.com,
Odibooks Inc,https://www.crunchbase.com/organization/odibooks-inc
"Odibooks is one single platform to synchronize all your business processes today and in the future. Fully integrated and running on a secure private cloud. Regardless of your business size or the nature of your business, Odibooks will handle your business automation and operations. Your core business operations such as Accounting, Invoicing, Billing, Customer Relations, Marketing, Human resource, Payroll, Inventory, and many more can be managed in a single system.",
View on LinkedIn,https://www.linkedin.com/company/odibooks
"Erick Odudo, Maxwel Odira",
info@odibooks.com,
Pluri Sistemas,https://www.crunchbase.com/organization/pluri-sistemas
"A Pluri Sistemas é uma fábrica de softwares para atendimento ao consumidor, seja qual for o foco de atuação: Vendas, Cobrança ou Relacionamento (SAC). Contamos com diversas funcionalidades para otimização do atendimento humano, como: Discador Automático, CRM, URA Ativa e Receptiva, Gestão de Filas e Pausas, Indicadores para Call Center em Tempo Real e muito mais. Acreditamos que o cada atendimento deva ser uma experiência única, por isso promovemos tecnologias estáveis para promover cada contato de maneira única.",
View on LinkedIn,https://www.linkedin.com/company/18865700
"Alan Berbert, Álvaro Rocha",
pedro.medeiros@plurisistemas.com,
JOBNESS (jobline),https://www.crunchbase.com/organization/jobness-jobline
"our mission to confirmed people to get jobs .we need talented people togather to make this possible,help people to find the job company they love.we offer the high quality innovative products at affordable price having lifetime relationships with the customers. Jobness (jobline) is a recruitment platform that provides hiring-related services to corporates/recruiters, placement agencies and to job seekers in India and overseas. It offers multiple products like Resume Database Access, listings and Response Management Tools. As the best job site, with over 10k unique visitors** every month from over many different countries, jobness has become the catalyst for putting the world to work. jobness is intensely passionate about delivering the right fit for every hire. jobness helps companies of all sizes hire the best talent and offers the best opportunity for jobseekers to get hired. To help people everywhere find a job and company they love. Our Values. We are transparent. We are open and honest. jobness connects professional users that want to create their own professional network with recruiters and advertisers. Due to its large community of professionals from every line of business and everywhere in the planet, jobness is as “the professional network”. Currently, jobness has more than 10k users, from more trust with employer and employees.",
View on LinkedIn,https://www.linkedin.com/company/jobness-confirmed-your-job/
Arvind Upadhyay,https://www.crunchbase.com/person/arvind-upadhyay-0310
—,
Pronnel,https://www.crunchbase.com/organization/pronnel
"Pronnel makes it Simpler, Easier. A domain-agnostic work platform that enables team collaboration and increased Productivity, with features such as CRM, Customer services, HRMS, Project Management, Agile Development, and daily task management through Kanban; Pronnel has your back. Also available on Android and iOS. Pronnel comes with ready made templates for: 1) Omnichannel Lead Management System for Real Estate 2) Omnichannel Lead Management System for B2C Firms 3) Omnichannel SaaS CRM with email integration 4) Software support for ISO Implementation",
View on LinkedIn,https://www.linkedin.com/company/pronnel
"Rajarshi Banerjee, Vinkal Vishnoi, Vipin Sharma",
sales@pronnel.com,
CLONAR,https://www.crunchbase.com/organization/clonar
DIGITAL SALES CONSULTANTS FOR OFFLINE AND ONLINE BUSINESSES.,
View on LinkedIn,https://www.linkedin.com/company/83128953/admin/
Vlad Matorkin,https://www.crunchbase.com/person/vlad-matorkin
matorkin@gmail.com,
Awtomic,https://www.crunchbase.com/organization/awtomic
"An e-commerce business can enhance its customer relationships with the help of Awtomic, a subscription management software. The software assists e-commerce brands in building brand loyalty, increasing life time value, and building sustainable businesses with the power of trustworthy subscriptions. The company has received backing from investment funds such as Y Combinator and Index Ventures as well as senior leadership from companies like Eventbrite, Redfin, and Privy.",
—,
Brian Singer,https://www.crunchbase.com/person/brian-singer-9256
info@awtomic.com,
Scriptstone,https://www.crunchbase.com/organization/scriptstone
"Scriptstone isn't just a software; it's a business partner. Our platform bridges the gap between ambition and achievement, making it simpler, faster, and more efficient to turn visions into realities. From fostering seamless collaborations and managing customer relationships to streamlining human capital processes and ensuring data-driven decision-making, Scriptstone stands out as the linchpin in the world of enterprise solutions.",
View on LinkedIn,https://www.linkedin.com/company/scriptstone-inc
Ricky LaPraim,https://www.crunchbase.com/person/ricky-lapraim
hello@scriptstone.com,
iSlash,https://www.crunchbase.com/organization/islash
"islash provides customer service software and automation to talk to your customers on channels like Live Chat, WhatsApp, Voice, and more supported by a team. One communication platform supported by a team, improve sales and customer experience!",
View on LinkedIn,https://www.linkedin.com/company/73783102
—,
kalie.sei@islash.io,
Humanic,https://www.crunchbase.com/organization/humanic-6fe6
"Humanic offers a variety of secure login options, including social media and biometric validations. They help companies unlock their product-led culture. They provide users with an understanding of their persona-building process.",
View on LinkedIn,https://www.linkedin.com/company/humanicai
Arjun Saksena,https://www.crunchbase.com/person/arjun-saksena-a8cd
hello@humanic.ai,
SmartTask,https://www.crunchbase.com/organization/smart-tasks
SmartTask is an online work management and collaboration software for productive teamwork.,
View on LinkedIn,https://www.linkedin.com/company/smarttask-io
Shyamal Parikh,https://www.crunchbase.com/person/shyamal-parikh-367d
info@smarttask.io,
M&B Sciences,https://www.crunchbase.com/organization/m-b-sciences
"M&B Sciences Inc is a technology firm that provides patient recruitment, patient engagement, trial operations, project management, data analytics, and post surveillance marketing research to its biotechnology, pharmaceutical, and healthcare customers.",
View on LinkedIn,https://www.linkedin.com/company/2m-clinical
Eddilisa Martin,https://www.crunchbase.com/person/eddilisa-martin-9f59
eddilisa.martin@mbsciences.com,
RipeMetrics,https://www.crunchbase.com/organization/ripemetrics
"RipeMetrics is a suite of AI, business intelligence & marketing communication tools that helps retailers optimize performance and improve retention throughout the customer journey with richer engagement that also gathers valuable feedback & reviews. Our platform personalizes customer service & marketing with automated messaging that is backed by behavioral science and leading data, and then uses AI to offer smarter marketing tools that help increase sales. We've developed a powerful communication theater that integrates the full customer relationship (feedback, purchases, email, text, social media, etc.) into one easy to use tool. In this process, our technology gathers feedback (from both customers and employees), integrates it all into our retailer optimized CRM, and then provides valuable business intelligence data to help you improve your operation and manage your team (true employee engagement).",
View on LinkedIn,https://www.linkedin.com/company/ripemetrics/
"Aaron Davis, Andrew Carrigan, Chris Boudreau, Drew Kroft",
hi@ripemetrics.com,
fino ventures,https://www.crunchbase.com/organization/fino-create
"fino is a leading German B2B-Tech Startup. We build market-leading products and analytics in the business lines: bank account mining (FinTech), invoice aggregation (DocTech), KYC/AML (RegTech) and Grundsteuer (TaxTech) Over 500+ financial institutions and corporates in Germany, EU, UK, AUS and US use our products for there B2B and B2C customers. Our tech- and data-based business models help you to make more profit. Behind our products is our unique fino.profile with unbelievable insights to your customers. Our machine-learning algorithms identify e.g. personal characteristics, behaviour, subscriptions, assets, purchased products, credit-worthiness, customer lifecycle. Our FinTech portfolio is completed by fino.context which ensures relevant daily interactions and fino.OS which enables your platform with our micro-services. GetMyinvoices (DocTech) fetchs and understands invoices with our leading OCR and provides workflows for e.g invoice handling, expense management and payment KYCnow changes the way banks and other industries do anti-money-laundry",
View on LinkedIn,https://www.linkedin.com/company/9474110/admin/
Florian Christ,https://www.crunchbase.com/person/florian-christ
florian@fino.group,
TeleCRM,https://www.crunchbase.com/organization/telecrm
"The Best Tele-calling, Sales CRM and Automation App, with automatic lead capture/ assignment, Autodialer, smart automated followups, detailed employee tracking and call recording in a single dashboard.",
View on LinkedIn,https://www.linkedin.com/company/telecrm/
—,
hr@telecrm.in,
Appstrail Technology,https://www.crunchbase.com/organization/appstrail-technology
"Appstrail Technology is a salesforce business consulting and services firm. They offer services including salesforce, sales cloud, community cloud, service cloud, marketing automation, self service portal, customer feedback system, implementation services, managed services, change management, salesforce consulting, sales performance management, SAS business integration, business growth strategies, and sales growth solutions.",
View on LinkedIn,https://www.linkedin.com/company/appstrail-technology/
"Rakesh Kumar, Satish Kumar, Shomil Shetty",
hello@appstrail.com,
Postly,https://www.crunchbase.com/organization/postly-7e5e
"Social media marketing can be a lot of work. Creating the content, designing the ads, and publishing them can feel like a full-time job. Not only is social media marketing time-consuming, but it's also incredibly important. If you're not doing it right, you're missing out on a huge opportunity to reach your target audience. Postly is the solution to your social media marketing woes. With their easy-to-use design tools and publish automation features, you'll be able to create and publish high-quality social media campaigns in minutes. Why you should choose Postly: Social Media Marketing Made Easy! Easy-to-use interface Trusted by reputed brands Multiple use cases Great customer support 5-star reviews on Trustpilot (show some reviews from Trustpilot) Write Once, Publish Everywhere! Publish to the best social platforms! Connect 100s of channels with few clicks! Bulk content upload, Recurring evergreen posts Team collaboration and post-approval process Generate content faster with Postly AI, design, repurpose and view Trends and Analytics Postly AI to generate quality marketing content! Trends and Analytics Image and Video Editors Link Shortener",
View on LinkedIn,https://www.linkedin.com/company/postlysocial
Paul Onu,https://www.crunchbase.com/person/paul-onu-cce6
team@postly.ai,
Infodash,https://www.crunchbase.com/organization/infodash
"Infodash is a platform that accelerates the process of building an Intranet on top of Microsoft SharePoint and/or Microsoft Teams. The Infodash framework enables information flow from your backend systems (financial and document management, CRM, etc) to front end intranet / extranet pages with drag & drop ease. Once deployed the Infodash framework can be used to improve attorney/LPM communications, collaboration & productivity. The Infodash platform provides you with the flexibility you need to customize and share ever-changing information needs across your organization. Built specifically for law firms, we have developed consolidated matter/client centric functionality. The core features and functionality can be implemented in a matter of days and are endlessly scalable and customizable in order to maximize user adoption.",
View on LinkedIn,https://www.linkedin.com/company/getinfodash
"Adam C Young, Ted Theodoropoulos",
info@getinfodash.com,
OplaCRM,https://www.crunchbase.com/organization/oplacrm-21e2
OplaCRM is an innovative CRM software system that provides sales solutions for various business departments and industries.,
View on LinkedIn,https://www.linkedin.com/company/opla-crm
Stephen Nguyen,https://www.crunchbase.com/person/stephen-nguyen-5aef
—,
Columns Ai,https://www.crunchbase.com/organization/columns-ai
"Columns Ai is a cloud service that provides modern data analytics and business intelligence platform and supports data connections. Columns Ai enables its customers to acquire insights from their data with the least amount of effort, and to connect with the team in the common workspace where they generally hang out, such as Slack. Columns Ai supports a wide range of data connections, including, but not limited to, cloud storage, databases, service API, and real-time streaming. With the use of AI technology, their customers could easily create personalized data stories as well as interactive live apps using their no-code and low-code tools.",
View on LinkedIn,https://www.linkedin.com/company/columnsai/
—,
info@columns.ai,
Hubflo,https://www.crunchbase.com/organization/hubflo
"Hubflo is building an all-in-one work OS to help small businesses manage their business. Instead of having 10 complicated and expensive pieces of software, Hubflo offers SMB everything they need to run their business (CRM, projects, invoicing, expenses...) in a single comprehensive, simple and affordable platform.",
View on LinkedIn,https://www.linkedin.com/company/hubflo
Hakim Zerhouni,https://www.crunchbase.com/person/hakim-zerhouni-0813
hello@hubflo.com,
FusionQB,https://www.crunchbase.com/organization/fusionqb
"FusionQB is a Malaysia’s leading data-driven company that provides Customer Data Platform and Customer SuperApp Platform to help businesses to improve customer engagement and increase sales conversion through customer data insights. FusionQB has the presence in Malaysia, Singapore and Indonesia, empowering more than 60 B2B clients with data automation and transformation implementation. We always believe connected experience is everything, all in one mobile app!",
View on LinkedIn,https://www.linkedin.com/company/fusionqb
"Alvin Chooi, Stephen Lim",
alvinchooi@fusionqb.com,
Data Flow Hub,https://www.crunchbase.com/organization/data-flow-hub
"Data Flow Hub is a SaaS CRM Start-up that helps manage customer data, automation, workflow, and automated decision-making. Our aim is to fully migrate companies to our CRM under a month depending on their size.",
View on LinkedIn,https://www.linkedin.com/company/dataflowhub
Marc Wiese,https://www.crunchbase.com/person/marc-wiese-99e7
info@dataflowhub.com,
Navix Health Inc,https://www.crunchbase.com/organization/navix-health-inc
"Navix Health is a unified platform for behavioral health software that manages behavioral health facilities. They combine customer relationship management, electronic medical records, and RCM services into one seamless platform, fully integrating patient onboarding and management, clinical documentation, claims management, and billing data to optimize and improve both business and clinical outcomes.",
—,
"Colin Christie, Jason Brumback, Megan Weaver, Robert Ceramidas",
invest@navixhealth.com,
Wurkzen,https://www.crunchbase.com/organization/wurkzen
"Wurkzen is a platform that enables small business & entrepreneurial success by providing the ""Software, Space & Sales"" they need. Wurkzen is an ecosystem of 3 products that each support the Software, Space & Sales business model allowing businesses to simply provide the ""Service"". Wurkzen has multiple patents and is a registered trademark.",
View on LinkedIn,https://www.linkedin.com/company/wurkzen
Rick Cabrera,https://www.crunchbase.com/person/rick-cabrera-f452
rcabrera@wurkzen.com,
Lemontaps - B2B Platform For Digital Business Cards,https://www.crunchbase.com/organization/lemontaps
"Lemontaps is your digital and sustainable business card: With our digital business card, companies and their employees can manage all their contact information, links and documents in one place, edit them and share them securely with your counterpart via NFC or QR code. This saves time, effort and money. We are also GDPR compliant and offer the highest security measures for our customers. Using the management platform, your company can centrally set up and manage the digital business cards of all employees. In addition, all profiles can be designed according to corporate design, so that all digital business cards are set uniformly. Our goal is to make the contact exchange as personal as possible and to remove the difficult, time-consuming part of contact initiation and manual contact capture for your company. This allows for deeper relationships to be built and new contacts to be made to attract more customers and partners. Learn more at: https://lemontaps.com",
View on LinkedIn,https://www.linkedin.com/company/lemontaps/
—,
contact@lemontaps.com,
Mody.ai,https://www.crunchbase.com/organization/mody
"Mody.ai is a pioneering tech company at the forefront of artificial intelligence (AI)-driven sizing solutions in the e-commerce industry. We utilize advanced body scanning technology to accurately determine a person's dimensions using two simple photos taken with any mobile device. Our user-friendly process provides accurate size recommendations within five seconds, eliminating the need for additional apps or for customers to leave the retailer's website. One of the significant benefits we offer to fashion companies is a significant reduction in returns due to sizing errors. By providing precise sizing recommendations, we can increase customer satisfaction and decrease associated logistical costs. We also help fashion companies increase their conversion rates. Our technology gives visitors to your site access to personalized size suggestions based on their body measurements. This increased confidence in size selection leads to more completed purchases and lower cart abandonment rates. The accuracy and ease of use of our technology significantly improve the user experience. The size selection process becomes simple and engaging, which encourages customers to complete purchases and return in the future. As a result, it fosters customer loyalty and helps build strong, lasting relationships with your brand. Through our interactive dashboard, we provide invaluable data analysis, helping fashion companies optimize their stock management. By knowing your customers' body dimensions, you can ensure better product availability, reduce waste, and cut associated costs. We enable fashion companies to target their marketing more effectively. By informing your customers about the last sizes available based on their body measurements, you can optimize marketing expenditure and enhance the value of the shopping experience. Lastly, we are committed to supporting the fashion industry's sustainability efforts. Our solution helps reduce CO2 emissions associated with returns and minimizes waste. With Mody.ai, fashion companies can not only streamline their operations but also enhance their customers' shopping experience and make strides towards a more sustainable business model.",
View on LinkedIn,https://www.linkedin.com/company/modyinc
Pierluca Pelosi,https://www.crunchbase.com/person/pierluca-pelosi
pelosi@mody.ai,
2BTech LLC,https://www.crunchbase.com/organization/2btech
"At 2BTech, we are a leading digital agency that specializes in high-quality website development, SaaS software development, and full-stack digital marketing solutions. We are committed to providing our customers with outstanding solutions and assuring their complete satisfaction. The services we provide: Our clients can choose from a wide range of services, such as: Website Development: We design and develop websites that are functional and aesthetically pleasing, as well as user-friendly. Custom Software Development: We develop unique software solutions to meet the distinct demands and commercial goals of our customers. Full-Stack Digital Marketing: We assist our customers in achieving their digital marketing objectives by providing a variety of services such as SEO, PPC, social media marketing, and content marketing. Why choose 2BTech? 2BTech is an ideal choice for your digital agency partner for a variety of reasons, including: Extensive Experience: Our skilled staff has a proven track record of providing high-quality solutions to customers of all sizes and sectors. Personalized Solutions: We take the time to understand the individual needs and requirements of each customer, and then we develop solutions that help them achieve their business objectives. Innovative Methodology: We always keep up with the latest digital trends and technology, which enables us to provide our clients with the most cutting-edge solutions. - Web Application Development - Digital Marketing - Content & Design 2BTech supports various companies to achieve their developmental goals to reach the expected level of performance and transform their information systems into the business generator by invoking quality, creativity, and will to succeed. We try to serve as the closest partner of each of our customers, with a view to having a lasting relationship full of confidence, collaboration, and consistency. • Do you want us to help it? We’ll roll up our sleeves and get to work. • If you just need a little guidance. We’ll coach you through implementation. • If you have already got a team? We’ll plan, coordinate, and manage the effort. No matter where you’re starting from or how you’re structured, we’ll get you across the finish line with flying colors. We work as a family and each of our employees feels this way and takes great pride in working for 2BTech, in addition to this we have a unique ability to find talented and dedicated human resources. With our ability to train our staff and our enticing incentives we have created an extremely desirable workplace and have had very low employee turnover.",
View on LinkedIn,https://www.linkedin.com/company/2btechinc/
Talha Fakhar,https://www.crunchbase.com/person/talha-fakhar
info@2btechinc.com,
Tappp,https://www.crunchbase.com/organization/tappp-29a2
"Tappp provide a brand new experiences to share your professional information which can reduce paper usage and make it more proper to build your network. Keep up with the ages but maintain the behave of exchanging business cards. As a solution we provide several devices such as Smart Business Card, Smart ID Card and Smart Tag. Also for F&B and Retail Store Tappp offer a Smart Stamp and Smart Still in case to switch a paper menu into a sustainable one.",
View on LinkedIn,https://www.linkedin.com/company/74942119
Alfyan Saputra,https://www.crunchbase.com/person/alfyan-saputra
hi@tappp.link,
Be1B,https://www.crunchbase.com/organization/be1b
"The Future of Banking Where Every Business Can Be Its Own Bank. Be1B offers a complete suite of modular, embedded finance and business digitalisation solutions. White-label FinTech, smart transactions and e-commerce, and loyalty programs, with the shortest Go To Market timeframe. Who is Be1B for? Whether you need an automated supplier payments platform, employee-benefits programme, banking app or freelancer marketplace, our customisable, modular platform includes solutions tailored to your business such as dynamic payment, debit card issuing, CRM, marketing, billing services and more. Sit tight and focus on your business' growth while we bring your ideas to life. Our technology will make you save win time and guarantee the success of your business. Be1B SERVICES BANKING Instant, hassle-free and secure cloud-based IBAN Euro accounts for all EEA in minutes. Be1B's platform provides full banking functionalities and the required security and compliance (according to PSD2). These allow full bridge functionality between cryptocurrencies such as BTC (OnNet and Lightning network) and traditional FiAT currencies and tokenized payment functionality in closed and open payment systems. Be1B's Banking service incorporates a real-time Banking-as-a-Service platform with a modular architecture, which provides a complete banking and payment ecosystem with the shortest Go To Market timeframe. INVOICING & ACCOUNTING Our Invoicing and Accounting service module enables an easy connection between the ledger and our accounting system. We are already integrated with the most used accounting services to provide real-time financial data for your business. This flexible module will make your processes more efficient, thus reducing the need for an additional workforce that handles your financial reporting in your FinTech or e-commerce platform. KYC/KYB Be1B's KYC/KYB service module is a fully automated service with global onboarding coverage that allows Banks, FinTech companies, and any other business managing an e-wallet to complete these complex legal processes at a fraction of the traditional cost and time. CARD ISSUING Manage the issuing of VISA and Mastercard digital, physical and disposable payment cards, branded according to your company's corporate identity guidelines. Ensure that your users control their expenses by setting daily and monthly limits. Global ATM Withdrawal. Compatible with Apple Pay and GPay. OPEN BANKING Be1B's clients can connect with one API to our platform and get access to over 2800 banks in 30 countries, enabling Bank to Bank transfers in ALL SEPA-compatible countries. E-COMMERCE, PAYMENT GATEWAYS, AI-BASED SEARCH ENGINE, REWARDS Today, e-commerce relies on affiliates, multilevel marketing, and instant pay-in and pay-out transactions. Our AI-Based Search Engine offers fast and intelligent search results based on machine learning technology in which your users can search for other users, payments, products, or services. The search engine learns and makes better suggestions for the users the more they explore, which in turn means better results for your business. Our Rewards service module enables your business to generate discount codes and ready-to-purchase products and services of your customers' choice. This service module can be easily combined with our banking service module or any other service in our platform and enhanced by the introduction of Be1B's Gift Code, DirectPay and QR Pay payment methods. USER LOYALTY User invitations, referral commissions, gift cards, direct marketing campaigns, and global real-time cashback capabilities with over 20.000 online and offline stores worldwide. Every successful app has some gamification involved. Through email, SMS, or push notifications, get your message out to your customers based on any trigger you set within the Be1B ecosystem. With our User Loyalty module, you can inform your customers in real-time of incentives or send them CTAs of your choice and keep your user base informed and active, thus increasing customer engagement and retention. CRM, SALES, AND MARKETING Customer Relationship Management System, as a stand-alone service or integrated with other services such as Invoicing & Accounting, User Loyalty, Analytics, AI-Based Search Engine, and E-commerce. REQUEST & MATCH This service presents a wide range of use. It offers quick and straightforward request and match functions to create service finders, dating apps, classified listing websites, and booking platforms. Combine it with Be1 B's Banking and Shopping services to develop your unique business.",
View on LinkedIn,https://www.linkedin.com/company/be1b/
Andreas Khoshnou,https://www.crunchbase.com/person/andreas-khoshnou
info@be1b.com,
AWISEE,https://www.crunchbase.com/organization/awise
"Your SEO and Link Building Agency based in Europe. SEO and Digital Marketing is a part of our DNA. Achieve higher rankings, more visibility, and greater traffic with our specialized SEO Agency. We got great expertise working within the iGaming, Gaming and Cyber Security space. Contact us to learn more how we can help you grow.",
—,
Gustavo Andersson,https://www.crunchbase.com/person/gustavo-andersson
hi@awisee.com,
Hello24.ai,https://www.crunchbase.com/organization/hello24-ai
"hello24 is a conversational commerce platform to support your sales, marketing, and customer service. We help companies build strong customer relationships through Whatsapp and other popular messaging apps. Our platform enables companies to 1. Sell their products through Whatsapp 24/7 through commerce-bots 2. Deploy marketing campaigns to reach customers on Whatsapp 3. Support customers on chat through our advanced chat automation engine Our platform offers a comprehensive set of features such as order management, e-commerce site integrations (Shopify et al), payments (checkout on chat/2-click payment), marketing suite, advanced automation engine, multilingual support, and user analytics.",
View on LinkedIn,https://www.linkedin.com/company/hello24-ai
—,
support@hello24.in,
Pipes.AI,https://www.crunchbase.com/organization/pipes-ai
"Pipes. AI will close the communication gap between contact centers and marketers. They have developed a robust platform that automates lead handling to enhance each lead's potential for conversion and offer it through an approachable solution that speeds up sales. The lead optimizer guarantees precision and will have real interested prospects on the phone with the call centers in real time. Advanced granular lead source optimization facilitates user to buy leads from interactions, individual lead providers, and even that own web properties, just like visitors buy clicks. Using their custom dialer and SMS software to improve result and connect with more leads.",
View on LinkedIn,https://www.linkedin.com/company/pipes-ai
"Drew Thorne-Thomsen, Eric Evans",
drew@pipes.ai,
LODGEA,https://www.crunchbase.com/organization/lodgea
"Websitebuilder & Next Generation Direct Booking & Marketing Engine for Hotels and Vacation Rentals LODGEA is a SaaS product that anyone can use to set up an online shop for accommodation in just a few minutes. It enables everyone to independently manage, market and sell properties directly and profitably. The software offers the latest technology with built-in marketing automation and AI (such as image recognition and translation) available with no upfront costs (such as setup fees). In this way, each user can either set up an online shop for accommodations independently or integrate the included booking solution on their own website. In order to generate bookings with as little effort and know-how as possible, the accommodation portfolio can be automatically linked to all relevant marketing channels (e.g. Google, Facebook and Instagram ads). LODGEA’s white label e-commerce booking engine can be used directly by hotels and all types of accommodation providers: -> Maximize direct revenue while making sure having a balanced distribution across all booking channels. -> Ensure customers having a consistent and compelling experience with searching for and booking an accommodation at selected marketing channels. First Booking Engine with Marketing Automation: - Data feed for marketing channels (social, search engines & remarketing platforms) - AI based content optimization with image recognition and translation - Campaign management with automated landing pages Booking via Common Property Management Systems (PMS) & Channel Managers: - Synchronized real-time content, rates, availability and bookings - Drag-and-drop connectivity - Connectivity for a wide variety of systems available Fast Performance and High Conversion Rates: - Cloud-native application in 250+ locations worldwide - Conversion & UX optimized 2-step booking process - Automatically adapts for desktop browser, tablet or mobile device",
View on LinkedIn,https://www.linkedin.com/company/lodgea
"Jan Kammerath, Ricarda Kies",
support@lodgea.com,
Swifteq,https://www.crunchbase.com/organization/swifteq-ltd
"We build Zendesk apps to help Customer Support teams automate simple workflows and improve Customer Self-Service. Our Triggers+ low-code automation platform helps you extend your Zendesk triggers with low-code add-ons to suit your specific use cases: automatically merge tickets, ticket parsing, data syncing, or any other ticket processing task.​Our Help Center suite of apps makes building and maintaining a knowledge base in Zendesk much easier. Find and fix broken links in just a few clicks. Find and replace phrases across all your articles. Track your Help Center performance with Analytics.",
View on LinkedIn,https://www.linkedin.com/company/swifteq/
Sorin Alupoaie,https://www.crunchbase.com/person/sorin-alupoaie-2
welcome@swifteq.com,
Limecall,https://www.crunchbase.com/organization/limecall
"The smartest way to generate and convert inbound leads instantly into qualified sales meetings and sales calls with Click-to-Call, Call Tracking, Voice Automation, and Call Scheduling. Generate more sales calls and increase the conversion rate - Every visitor is a potential customer. With our powerful scoring system catch leads when they’re the hottest and offer them a free 28 seconds callback. Respond faster and clone more deals - In lead response time, every minute matters. Making a prospect wait longer than 5 minutes means an 80% decrease in lead qualification. Your potential customers visit your website and want to talk with you instantly. Boost NPS. Make your phone leads wow and happy - When a real human dials a potential customer immediately, they ate often pleasantly surprised. Eliminate stress and gamify your sales process. Our featured include the pre-built templates for: 1. Capture lead analytics 2. Protect customer privacy 3. Alerts & notifications 4. Personalized IVR 5. Personalized followups 6. Lead Generation 7. Call recording 8. Call center & Inside sales team integration 9. Automated calls/SMS 10. Call Routing Limecall Advantage: 1. High level security 2. 24/7 Customer support & maintainance 3. 99.9% uptime 4. Call back within 28 seconds 5. Free International calls 7. Basic widget customization 8. Free performance report Our Usecases include: 1. Automotive 2. Real Estate 3. Travel 4. Software, IT & Technology 5. Finance & Insurance 6. Travel, Tourism & Aviation 7. SaaS 8. E-Commerce & Retail",
View on LinkedIn,https://www.linkedin.com/company/limecallhq
—,
support@limecall.com,
Inflowcare,https://www.crunchbase.com/organization/inflowcare
"Inflowcare offers lead capture, lead tracking, service flows, task management, notifications, text messages integration, multimedia messages integration, e-sign, return of investment insight, reporting, customer data services, internal reminders, custom reporting, and dashboards. They also provide integration with platforms critical to the intake process.",
View on LinkedIn,https://www.linkedin.com/company/inflowcare
—,
info@inflowcare.com,
AtmosAI,https://www.crunchbase.com/organization/atmosai
—,
View on LinkedIn,https://www.linkedin.com/company/atmos-ai
Adam Jace,https://www.crunchbase.com/person/adam-jace
hi@atmosai.io,
Tres Technologies,https://www.crunchbase.com/organization/tres-technologies
Tres Technologies is a startup that provides back-office and customer relationship management systems to travel agencies.,
View on LinkedIn,https://www.linkedin.com/company/tres-technologies/
Lee Rosen,https://www.crunchbase.com/person/lee-rosen-bb2f
info@trestechnologies.com,
CodSync,https://www.crunchbase.com/organization/codsync
"CodSync is a web hosting and SaaS solutions company that helps businesses of all sizes succeed online. The company offers a wide range of services, including shared hosting, VPS hosting, dedicated servers, and cloud hosting. They also offer a variety of SaaS solutions, such as CRM software, e-commerce platforms, and marketing automation software.",
View on LinkedIn,https://www.linkedin.com/company/codsync/
Wong Jin Jie,https://www.crunchbase.com/person/wong-jin-jie
hey@codsync.net,
Zendo,https://www.crunchbase.com/organization/zendo-223e
"Zendo is a platform that lets businesses deliver services to their customers from one place. Zendo helps sell bespoke services online; saves time by reducing context switching, manual and repetitive tasks, or managing customer communications. With Zendo, you can get rid of project management, email, accounting, proposal, and CRM tools, reducing the context switching. You can handle the entire sales & delivery process from A to Z, where A is when a customer sends an inquiry to you, and Z is when the service is delivered with an invoice. Customers may pay by the link directly in the chat right after you send them an estimate for maximum convenience. Using traditional solutions to communicate with customers like email may cause several problems. How often have you put all the stakeholders to cc because the other side has hit ""Reply"" instead of ""Reply all""? How often did your customer circle back after a year or two asking to share the same file again, and you had to search through all the email threads and cloud storage to find it? Zendo offers a simple to use Customer Profile and chat-like Communication tab, where you can easily manage the entire communication process between your team members and the customer. You can access all the customer's requests in the past and find all the shared files between you. Zendo aims at becoming an All-in-One Suite for selling bespoke services online.",
View on LinkedIn,https://www.linkedin.com/company/zendohq/
Jakub Gaj,https://www.crunchbase.com/person/jakub-gaj-c2c1
hello@getzendo.io,
Myxellia,https://www.crunchbase.com/organization/myxellia
